customer_id,name,email,city,joined_on,membership,_ingestion_timestamp,_source_file
2338,Sai Rajput,sairajput@gmail.com,Pune,2023-05-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
2330,Vikram Sen,vikramsen@yahoo.com,Nashik,2020-04-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1404,Tanvi Shah,tanvishah@yahoo.co.in,Thiruvananthapuram,2023-12-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
1403,Tanvi Bajpai,tanvibajpai@gmail.com,Kanpur,2019-01-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
1402,Aakash Mittal,aakash.mittal@gmail.com,Delhi,2020-05-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
462,Anil Subramaniam,anilsubramaniam@ymail.com,Ambala,2019-08-19,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
463,Chetna Mishra,chetnamishra@yahoo.co.in,Nashik,2023-07-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
464,Ajay Anand,ajayanand@gmail.com,Hyderabad,2021-04-02,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
465,Ayaan Garg,ayaangarg@rediffmail.com,Delhi,2023-01-16,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
466,Kiara Kapoor,kiarakapoor@rediffmail.com,Patna,2020-05-22,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
467,Vihaan Agarwal,vihaanagarwal@rediffmail.com,Kochi,2020-12-28,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
468,Lakshmi Roy,lakshmiroy@hotmail.com,Ahmedabad,2021-11-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
469,Himani Rao,himanirao@gmail.com,Lucknow,2020-10-29,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
470,Yash Chauhan,yashchauhan@yahoo.com,Visakhapatnam,2022-01-07,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
471,Anil Sundaram,anilsundaram@gmail.com,Bhopal,2020-06-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
472,Saanvi Dey,saanvidey@yahoo.com,Kolkata,2022-06-05,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
473,Tushar Kapoor,tusharkapoor@outlook.com,Faridabad,2024-02-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
474,Navya Mane,navyamane@ymail.com,Meerut,2023-06-15,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
475,Dhruv Sharma,dhruvsharma@hotmail.com,Coimbatore,2022-03-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
477,Rohit Kapoor,rohitkapoor@yahoo.co.in,Chennai,2021-09-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
478,Ekta Dey,ektadey@hotmail.com,Visakhapatnam,2019-04-15,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
479,Radha Chopra,radhachopra@outlook.com,Lucknow,2019-05-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
461,Chinmay Trivedi,chinmaytrivedi@gmail.com,Chennai,2021-05-15,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
460,Nisha Mukherjee,nishamukherjee@rediffmail.com,Bikaner,2022-08-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
459,Vikram Bhatia,vikrambhatia@yahoo.co.in,Noida,2020-02-07,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
458,Priya Gupta,priyagupta@rediffmail.com,Davangere,2023-03-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
440,Ramesh Rao,rameshrao@rediffmail.com,Chennai,2019-04-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
441,Diya Chopra,diyachopra@rediffmail.com,Noida,2022-06-17,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
442,Deepak Krishnan,deepakkrishnan@yahoo.co.in,Bengaluru,2023-05-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
443,Gaurav Dixit,gauravdixit@gmail.com,Nagpur,2021-12-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
444,Vinod Jain,vinodjain@yahoo.co.in,Coimbatore,2020-09-11,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
445,Aliya Iyer,aliyaiyer@hotmail.com,Chittorgarh,2023-08-23,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
446,Kunal Rajput,kunalrajput@gmail.com,Ghaziabad,2023-09-11,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
447,Sana Krishnan,sanakrishnan@yahoo.com,Bhopal,2019-11-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
480,Tushar Ghosh,tusharghosh@hotmail.com,Aurangabad,2021-06-29,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
448,Komal Patel,komalpatel@ymail.com,Pali,2020-08-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
450,Sai Bhatt,saibhatt@outlook.com,Chennai,2020-08-28,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
451,Mihir Jain,mihirjain@gmail.com,Delhi,2023-06-16,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
452,Rohit Kapoor,rohitkapoor@rediffmail.com,Tumakuru,2019-02-20,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
453,Aliya Biswas,aliyabiswas@ymail.com,Alwar,2020-04-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
454,Rudra Das,rudradas@gmail.com,Vijayawada,2020-02-18,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
455,Shreya Raman,shreyaraman@outlook.com,Kolkata,2024-06-11,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
456,Dev Krishnan,devkrishnan@gmail.com,Pune,2020-08-12,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
457,Dev Parikh,devparikh@outlook.com,Mangaluru,2022-09-19,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
449,Tejas Patil,tejaspatil@gmail.com,Erode,2021-02-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
439,Deepak Ghosh,deepakghosh@rediffmail.com,Hyderabad,2023-01-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
481,Sushma Krishnan,sushmakrishnan@hotmail.com,Patna,2020-11-27,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
483,Ishita Bhaduri,ishitabhaduri@gmail.com,Tiruchirappalli,2022-10-06,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
508,Himani Ghosh,himanighosh@rediffmail.com,Hyderabad,2020-01-04,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
509,Kamala Nair,kamalanair@gmail.com,Shivamogga,2021-08-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
510,Pooja Jain,poojajain@gmail.com,Bengaluru,2020-12-16,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
511,Sai Chopra,saichopra@hotmail.com,Kanpur,2020-04-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
512,Jyoti Shah,jyotishah@gmail.com,Thiruvananthapuram,2020-11-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
513,Rajesh Deshpande,rajeshdeshpande@yahoo.co.in,Mysuru,2020-01-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
514,Falak Chaturvedi,falakchaturvedi@gmail.com,Lucknow,2024-02-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
515,Himani Vyas,himanivyas@rediffmail.com,Pali,2020-11-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
516,Aadhav Mehta,aadhavmehta@gmail.com,Kanpur,2024-05-31,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
517,Parth Deshpande,parthdeshpande@outlook.com,Sikar,2019-04-29,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
518,Sana Banerjee,sanabanerjee@rediffmail.com,Bengaluru,2023-08-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
519,Sai Joshi,saijoshi@hotmail.com,Mumbai,2021-07-06,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
520,Vikram Balaji,vikrambalaji@gmail.com,Nagpur,2021-10-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
521,Suresh Vyas,sureshvyas@ymail.com,Hubballi,2019-08-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
522,Sara Mishra,saramishra@rediffmail.com,Faridabad,2020-11-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
523,Tejas Subramaniam,tejassubramaniam@yahoo.com,Ahmedabad,2022-02-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
524,Savita Thakur,savitathakur@outlook.com,Lucknow,2021-08-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
507,Ruhi Venkatesh,ruhivenkatesh@yahoo.com,Mumbai,2019-12-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
506,Tushar Modi,tusharmodi@gmail.com,Mumbai,2024-07-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
505,Kiara Mondal,kiaramondal@yahoo.co.in,Allahabad,2021-04-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
504,Himani Pillai,himanipillai@gmail.com,Pune,2020-03-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
484,Atharva Thakur,atharvathakur@yahoo.com,Jodhpur,2022-06-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
485,Bhavna Srivastava,bhavnasrivastava@yahoo.co.in,Kochi,2024-03-14,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
486,Ritvik Krishnan,ritvikkrishnan@gmail.com,Bhopal,2021-03-07,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
487,Ritvik Dixit,ritvikdixit@yahoo.co.in,Kanpur,2020-09-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
488,Kiara Chaturvedi,kiarachaturvedi@rediffmail.com,Hyderabad,2021-01-08,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
489,Shaurya Subramaniam,shauryasubramaniam@gmail.com,Pune,2019-08-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
490,Prakash Kapoor,prakashkapoor@gmail.com,Kochi,2020-10-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
491,Bhavna Rao,bhavnarao@outlook.com,Guwahati,2023-07-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
482,Nadia Bhaduri,nadiabhaduri@yahoo.co.in,Bengaluru,2020-06-08,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
492,Sunita Vyas,sunitavyas@gmail.com,Vadodara,2023-03-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
495,Swara Tiwari,swaratiwari@gmail.com,Pune,2022-04-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
496,Chinmay Balaji,chinmaybalaji@ymail.com,Ahmedabad,2020-07-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
498,Nisha Thakur,nishathakur@gmail.com,Chennai,2019-03-31,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
499,Savita Tiwari,savitatiwari@hotmail.com,Nashik,2019-06-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
500,Aisha Mittal,aishamittal@ymail.com,Guwahati,2019-07-16,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
501,Dhruv Singh,dhruvsingh@gmail.com,Kanpur,2023-04-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
502,Aryan Mittal,aryanmittal@gmail.com,Chennai,2019-02-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
503,Sundar Iyer,sundariyer@ymail.com,Kolkata,2020-07-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
493,Rohit Anand,rohitanand@gmail.com,Thiruvananthapuram,2021-10-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
438,Aryan Murthy,aryanmurthy@yahoo.co.in,Pune,2020-01-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
437,Reyansh Iyer,reyanshiyer@yahoo.com,Tirunelveli,2023-08-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
436,Vihaan Kulkarni,vihaankulkarni@gmail.com,Chandigarh,2023-11-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
374,Jyoti Agarwal,jyotiagarwal@yahoo.com,Delhi,2023-11-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
375,Santosh Sarkar,santoshsarkar@gmail.com,Pune,2020-12-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
376,Vivaan Mukherjee,vivaanmukherjee@gmail.com,Hyderabad,2022-11-21,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
377,Usha Jain,ushajain@hotmail.com,Bengaluru,2022-01-05,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
378,Ritvik Kumar,ritvikkumar@outlook.com,Kolkata,2019-09-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
379,Pranit Ghosh,pranitghosh@gmail.com,Patna,2024-09-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
380,Ayaan Narayanan,ayaannarayanan@gmail.com,Jaipur,2021-11-10,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
381,Dhruv Ghosh,dhruvghosh@gmail.com,Kolkata,2024-09-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
382,Sai Verma,saiverma@gmail.com,Bhopal,2023-04-18,BASIC,2026-08-12T13:29:33.514031,customers.csv
383,Saanvi Patel,saanvipatel@outlook.com,Chennai,2021-10-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
384,Omkar Sinha,omkarsinha@gmail.com,Coimbatore,2020-05-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
385,Hira Gupta,hiragupta@yahoo.com,Chittorgarh,2019-07-08,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
386,Krishna Mane,krishnamane@yahoo.co.in,Ahmedabad,2024-02-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
387,Gaurav Dubey,gauravdubey@yahoo.co.in,Aurangabad,2021-09-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
388,Gaurav Roy,gauravroy@yahoo.com,Aurangabad,2021-10-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
389,Aarav Modi,aaravmodi@yahoo.com,Vadodara,2019-02-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
390,Aarav Dixit,aaravdixit@yahoo.co.in,Bengaluru,2021-09-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
373,Rohit Desai,rohitdesai@gmail.com,Pune,2023-11-27,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
372,Shaurya Sethi,shauryasethi@ymail.com,Davangere,2020-09-28,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
371,Manish Reddy,manishreddy@ymail.com,Vadodara,2020-09-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
370,Deepak Rajan,deepakrajan@ymail.com,Kota,2023-10-01,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
351,Santosh Sharma,santoshsharma@yahoo.com,Dhanbad,2020-06-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
352,Tanvi Mishra,tanvimishra@gmail.com,Bhubaneswar,2021-10-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
353,Gaurav Tiwari,gauravtiwari@outlook.com,Guwahati,2021-08-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
355,Aadhav Roy,aadhavroy@ymail.com,Visakhapatnam,2019-02-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
356,Aliya Chaturvedi,aliyachaturvedi@outlook.com,Visakhapatnam,2024-05-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
357,Nisha Vyas,nishavyas@gmail.com,Bengaluru,2023-02-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
358,Pranav Dixit,pranavdixit@gmail.com,Bhubaneswar,2020-08-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
359,Rekha Chakraborty,rekhachakraborty@gmail.com,Nagpur,2021-05-22,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
391,Geeta Mehta,geetamehta@yahoo.co.in,Bengaluru,2021-08-06,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
360,Prasad Bose,prasadbose@rediffmail.com,Gurugram,2019-12-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
362,Chetna Mukherjee,chetnamukherjee@yahoo.co.in,Bhubaneswar,2021-10-13,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
363,Mihir Dey,mihirdey@yahoo.co.in,Sikar,2019-04-20,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
364,Jyoti Bhatia,jyotibhatia@ymail.com,Chandigarh,2021-02-11,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
365,Deepak Chopra,deepakchopra@gmail.com,Alwar,2021-09-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
366,Karan Menon,karanmenon@rediffmail.com,Bhubaneswar,2019-10-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
367,Vivaan Bajpai,vivaanbajpai@gmail.com,Lucknow,2023-09-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
368,Vandana Pandey,vandanapandey@rediffmail.com,Salem,2019-10-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
369,Kunal Joshi,kunaljoshi@yahoo.co.in,Chennai,2019-09-05,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
361,Pranav Chatterjee,pranavchatterjee@outlook.com,Ahmedabad,2023-10-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
392,Usha Modi,ushamodi@hotmail.com,Indore,2019-12-14,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
393,Advaith Rajan,advaithrajan@outlook.com,Delhi,2019-09-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
394,Nadia Banerjee,nadiabanerjee@yahoo.co.in,Kolkata,2022-07-14,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
418,Ekta Narayanan,ektanarayanan@yahoo.co.in,Hyderabad,2019-06-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
419,Ayaan Rajput,ayaanrajput@yahoo.com,Mumbai,2024-05-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
420,Amit Sarkar,amitsarkar@gmail.com,Ahmedabad,2020-12-27,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
421,Jyoti Saxena,jyotisaxena@gmail.com,Hyderabad,2020-08-03,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
422,Kabir Anand,kabiranand@gmail.com,Jaipur,2023-06-09,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
423,Advaith Chaturvedi,advaithchaturvedi@hotmail.com,Bengaluru,2020-10-07,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
424,Harish Subramaniam,harishsubramaniam@hotmail.com,Hyderabad,2023-01-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
425,Laila Roy,lailaroy@outlook.com,Pune,2022-04-21,BASIC,2026-08-12T13:29:33.514031,customers.csv
417,Vihaan Upadhyay,vihaanupadhyay@gmail.com,Coimbatore,2021-02-10,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
426,Saanvi Sharma,saanvisharma@outlook.com,Faridabad,2019-05-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
428,Siddharth Srivastava,siddharthsrivastava@gmail.com,Kolkata,2022-08-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
429,Aisha Rao,aisharao@hotmail.com,Nagpur,2021-12-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
430,Meera Joshi,meerajoshi@yahoo.co.in,Alwar,2019-01-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
431,Karan Deshpande,karandeshpande@outlook.com,Erode,2023-08-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
432,Varun Dwivedi,varundwivedi@outlook.com,Bengaluru,2024-05-17,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
433,Yash Thakur,yashthakur@rediffmail.com,Delhi,2019-05-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
434,Aditya Sinha,adityasinha@gmail.com,Delhi,2020-11-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
435,Ananya Nair,ananyanair@gmail.com,Ahmedabad,2024-05-31,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
427,Dev Sinha,devsinha@yahoo.com,Bhubaneswar,2020-03-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
525,Santosh Deshpande,santoshdeshpande@rediffmail.com,Delhi,2024-08-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
416,Isha Pandey,ishapandey@yahoo.com,Kochi,2023-01-09,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
414,Rajesh Sen,rajeshsen@gmail.com,Bengaluru,2021-09-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
395,Deepak Saxena,deepaksaxena@rediffmail.com,Kolkata,2019-11-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
396,Pranav Sen,pranavsen@gmail.com,Bengaluru,2024-01-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
397,Rahul Modi,rahulmodi@ymail.com,Ahmedabad,2021-04-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
398,Swara Mane,swaramane@gmail.com,Delhi,2022-05-31,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
399,Tushar Mondal,tusharmondal@yahoo.com,Allahabad,2022-09-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
400,Atharva Garg,atharvagarg@outlook.com,Surat,2022-05-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
401,Falak Pandey,falakpandey@outlook.com,Faridabad,2021-10-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
403,Kiara Parikh,kiaraparikh@gmail.com,Kochi,2021-11-26,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
415,Sushma Mehta,sushmamehta@yahoo.com,Kochi,2023-05-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
404,Ishaan Singh,ishaansingh@yahoo.com,Belagavi,2023-12-22,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
406,Diya Ghosh,diyaghosh@outlook.com,Patna,2023-04-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
407,Ramesh Pandey,rameshpandey@yahoo.com,Shivamogga,2022-01-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
408,Prakash Bose,prakashbose@yahoo.com,Bhubaneswar,2024-08-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
409,Aryan Venkatesh,aryanvenkatesh@gmail.com,Pune,2020-07-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
410,Kiara Anand,kiaraanand@ymail.com,Bharatpur,2023-04-16,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
411,Pranit Upadhyay,pranitupadhyay@ymail.com,Alwar,2022-11-10,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
412,Savita Saxena,savitasaxena@yahoo.co.in,Hyderabad,2022-07-30,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
413,Angel Kumar,angelkumar@gmail.com,Chittorgarh,2024-04-16,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
405,Aadhav Rao,aadhavrao@gmail.com,Mumbai,2024-03-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
350,Advaith Jadhav,advaithjadhav@gmail.com,Vijayawada,2020-10-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
526,Rahul Chatterjee,rahulchatterjee@gmail.com,Bengaluru,2023-08-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
528,Aakash Yadav,aakashyadav@rediffmail.com,Tiruchirappalli,2023-01-28,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
639,Santosh Jadhav,santoshjadhav@gmail.com,Bhopal,2021-11-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
640,Varun Thakur,varunthakur@yahoo.com,Pali,2023-08-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
641,Usha Raman,usharaman@yahoo.co.in,Kolkata,2020-01-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
642,Hira Chaturvedi,hirachaturvedi@ymail.com,Vijayawada,2024-05-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
643,Rajesh Chauhan,rajeshchauhan@yahoo.co.in,Chennai,2021-02-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
644,Shubham Dubey,shubhamdubey@yahoo.com,Rohtak,2021-04-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
645,Kiara Garg,kiaragarg@hotmail.com,Hyderabad,2020-03-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
646,Shaurya Narayanan,shauryanarayanan@gmail.com,Kota,2019-06-23,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
647,Sunita Awasthi,sunitaawasthi@hotmail.com,Patna,2022-01-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
648,Aanya Sundaram,aanyasundaram@outlook.com,Chennai,2020-06-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
649,Rekha Bhatt,rekhabhatt@ymail.com,Mumbai,2022-11-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
650,Sana Pandey,sanapandey@gmail.com,Visakhapatnam,2024-02-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
651,Ruhi Verma,ruhiverma@yahoo.com,Jaipur,2020-02-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
652,Nikhil Sarkar,nikhilsarkar@gmail.com,Vadodara,2021-08-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
653,Lakshmi Sarkar,lakshmisarkar@hotmail.com,Chennai,2023-10-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
654,Sundar Awasthi,sundarawasthi@outlook.com,Pune,2021-01-06,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
655,Aadhav Ghosh,aadhavghosh@yahoo.com,Varanasi,2022-01-10,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
638,Girish Dixit,girishdixit@rediffmail.com,Bikaner,2022-10-23,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
637,Pooja Chaturvedi,poojachaturvedi@ymail.com,Salem,2021-10-21,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
636,Aarav Jain,aaravjain@outlook.com,Patna,2019-10-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
635,Falak Kapoor,falakkapoor@yahoo.com,Indore,2023-07-13,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
616,Sachin Dixit,sachindixit@gmail.com,Kanpur,2021-11-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
617,Sachin Rajput,sachinrajput@yahoo.co.in,Chandigarh,2023-08-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
619,Aarav Dixit,aaravdixit@yahoo.com,Visakhapatnam,2022-07-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
620,Nikhil Pillai,nikhilpillai@outlook.com,Bhubaneswar,2021-11-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
621,Komal Raman,komalraman@hotmail.com,Chandigarh,2023-06-16,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
622,Pari Modi,parimodi@ymail.com,Bhopal,2023-02-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
623,Aakash Venkatesh,aakashvenkatesh@yahoo.co.in,Kochi,2023-06-19,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
624,Pranav Chatterjee,pranavchatterjee@yahoo.com,Nagpur,2020-10-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
656,Priya Bhaduri,priyabhaduri@outlook.com,Chennai,2020-09-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
625,Navya Sundaram,navyasundaram@hotmail.com,Pali,2019-08-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
627,Krishna Jain,krishnajain@hotmail.com,Delhi,2019-06-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
