customer_id,first_name,last_name,email,phone,city,state,country,signup_date,membership,status
CUST05138,Melissa,Gray,jessicaadams@example.net,579.643.2557x049,Hyderabad,Tamil Nadu,India,2022-04-07,Platinum,Active
CUST05139,Brian,Duran,emejia@example.org,890-248-2825,Kolkata,Maharashtra,India,2022-04-13,Gold,Active
CUST05140,Rodney,Meyer,samantha32@example.org,809.260.4361x4341,Delhi,West Bengal,India,2023-11-14,Gold,Inactive
CUST05141,Robert,Maddox,sandersmolly@example.org,925-442-4532x870,Lucknow,Bihar,India,2023-08-29,Gold,Inactive
CUST05142,William,Cox,bassrussell@example.org,234.976.5929x7784,Patna,Karnataka,India,2023-09-12,Platinum,Inactive
CUST05143,Kevin,Barker,teresa86@example.net,+1-486-948-3552x4339,Patna,Bihar,India,2024-05-30,Silver,Active
CUST05144,Ryan,Robinson,wdoyle@example.com,(949)899-0326,Hyderabad,Karnataka,India,2023-12-27,Platinum,Active
CUST05145,Robert,Richards,kellyreed@example.com,529-801-9108x6952,Patna,Delhi,India,2023-08-28,Gold,Inactive
CUST05146,Kevin,Huff,hmorales@example.com,(708)447-1976x087,Delhi,Uttar Pradesh,India,2023-05-20,Gold,Inactive
CUST05147,Lisa,Thompson,williamlarsen@example.net,(363)280-6165x492,Kolkata,Tamil Nadu,India,2024-04-29,Silver,Active
CUST05148,Troy,Brown,cpearson@example.org,(504)247-7488x611,Patna,West Bengal,India,2024-02-15,Gold,Inactive
CUST05149,Jose,Fox,laura63@example.com,001-892-233-1151x8382,Chennai,Delhi,India,2022-04-08,Silver,Inactive
CUST05150,Lindsey,Hernandez,escobarbrian@example.net,001-536-533-4954x5373,Jaipur,Telangana,India,2023-04-24,Gold,Inactive
CUST05151,Stephen,Gonzalez,pamela45@example.com,+1-355-402-2338x266,Jaipur,Karnataka,India,2022-02-28,Platinum,Inactive
CUST05152,Thomas,Stephens,sabrinagonzalez@example.com,+1-949-367-4015x839,Jaipur,West Bengal,India,2024-01-23,Silver,Active
CUST05153,Thomas,King,preston94@example.net,758.927.7847,Chennai,Uttar Pradesh,India,2024-03-04,Platinum,Inactive
CUST05154,Anthony,Higgins,dcarter@example.org,927-698-0122x5780,Bangalore,Bihar,India,2022-05-19,Silver,Inactive
CUST05155,Nicholas,Brown,across@example.org,789.930.9761x911,Lucknow,Bihar,India,2023-02-12,Platinum,Active
CUST05156,Laura,Jackson,andrea63@example.net,+1-932-777-6350x0350,Hyderabad,Tamil Nadu,India,2023-01-07,Platinum,Inactive
CUST05157,Kim,Smith,hayesdylan@example.net,001-646-446-7705x8238,Chennai,Maharashtra,India,2024-01-25,Platinum,Inactive
CUST05158,Omar,Martinez,yhill@example.net,(679)402-4945,Jaipur,Bihar,India,2022-06-22,Silver,Active
CUST05159,Sarah,Grant,sanchezjeremy@example.com,444-701-9111x03522,Chennai,Delhi,India,2024-06-09,Silver,Active
CUST05160,Tammy,Johnson,aanderson@example.net,(712)434-2566,Bangalore,Bihar,India,2022-12-28,Gold,Inactive
CUST05161,Stephanie,Tyler,gonzalezjennifer@example.org,(783)692-7441x00649,Jaipur,Uttar Pradesh,India,2022-06-26,Silver,Inactive
CUST05162,Amanda,Gray,murillorobyn@example.org,+1-839-219-6294x63997,Delhi,Maharashtra,India,2022-07-04,Silver,Active
CUST05163,David,Patrick,montesashley@example.org,001-420-782-6313x034,Hyderabad,Maharashtra,India,2022-09-09,Gold,Active
CUST05164,Brooke,Cook,gaguirre@example.net,+1-601-929-6434x88788,Delhi,Delhi,India,2023-09-01,Platinum,Inactive
CUST05165,Allen,Peterson,ghayes@example.com,952-630-3413x6977,Patna,Rajasthan,India,2023-02-08,Silver,Active
CUST05166,Timothy,Taylor,leestephen@example.com,(946)849-1221x20852,Bangalore,Delhi,India,2023-02-24,Gold,Inactive
CUST05167,Karen,Rodriguez,donald67@example.com,7116888034,Delhi,Karnataka,India,2024-04-27,Gold,Active
CUST05168,Timothy,Hendricks,michaelmcdonald@example.net,247.969.5725x5099,Mumbai,Rajasthan,India,2022-07-09,Gold,Active
CUST05169,John,Smith,brownkatie@example.com,+1-472-505-3321x05780,Pune,Maharashtra,India,2022-01-20,Silver,Active
CUST05170,Alexander,Myers,mckenziesilva@example.net,+1-495-658-1031x96970,Pune,Tamil Nadu,India,2023-08-12,Gold,Active
CUST05171,Kelsey,Brown,donnaromero@example.net,(670)366-9342,Kolkata,Bihar,India,2023-07-06,Silver,Active
CUST05172,Jamie,Gray,mendezlisa@example.net,+1-550-857-5668x1371,Lucknow,Maharashtra,India,2022-11-02,Silver,Active
CUST05173,Jennifer,Green,thomasmichelle@example.net,001-200-671-7047x4765,Delhi,Delhi,India,2023-01-27,Gold,Active
CUST05174,Margaret,Sweeney,carlos57@example.com,001-910-928-5334x20775,Patna,Rajasthan,India,2023-06-26,Gold,Active
CUST05175,Matthew,Strickland,cynthiajarvis@example.net,220-731-8982x28910,Bangalore,Telangana,India,2022-11-25,Gold,Active
CUST05176,Allen,Charles,cookmatthew@example.com,789-421-6738x9337,Bangalore,Delhi,India,2023-12-03,Gold,Inactive
CUST05177,Ronald,Keller,tparsons@example.net,628.829.2432x5945,Patna,Uttar Pradesh,India,2024-06-10,Gold,Active
CUST05178,Jason,Vaughn,montgomerytroy@example.net,828-307-0501,Jaipur,Karnataka,India,2023-12-27,Silver,Active
CUST05179,Lynn,Ramirez,madisonsmith@example.com,(222)898-5857x53169,Chennai,Tamil Nadu,India,2023-08-10,Gold,Active
CUST05180,Shannon,Alexander,jonathan26@example.org,(403)501-9609x526,Hyderabad,Uttar Pradesh,India,2022-07-24,Silver,Inactive
CUST05181,Eric,Johnson,annawolf@example.com,+1-813-980-5610,Bangalore,Bihar,India,2024-04-25,Silver,Active
CUST05182,Darren,Glenn,stokessean@example.com,001-852-744-5839,Pune,Uttar Pradesh,India,2022-07-30,Silver,Active
CUST05183,Sara,Hunter,taylorcharles@example.net,942-654-0164x70716,Kolkata,Telangana,India,2023-10-21,Gold,Active
CUST05184,Miranda,Walters,julian84@example.org,800.899.2067x401,Hyderabad,Bihar,India,2023-03-22,Silver,Active
CUST05185,Sheri,Martinez,michael92@example.net,001-420-843-4609x553,Chennai,Telangana,India,2023-02-03,Gold,Active
CUST05186,Veronica,Adams,raymond35@example.org,001-397-862-8377,Pune,Rajasthan,India,2024-02-06,Silver,Inactive
CUST05187,Peter,Williams,veronica80@example.com,001-417-542-4881x2887,Bangalore,West Bengal,India,2023-04-27,Gold,Inactive
CUST05188,Roger,Rivera,stevenbrown@example.net,748.967.0185,Delhi,Uttar Pradesh,India,2023-03-07,Platinum,Active
CUST05189,Melissa,Bennett,brenda40@example.com,824-955-4511x919,Hyderabad,Telangana,India,2024-03-20,Silver,Active
CUST05190,Pamela,Anderson,dhendrix@example.net,(764)685-9374x512,Hyderabad,Uttar Pradesh,India,2024-04-18,Silver,Inactive
CUST05191,Christine,Williams,randall77@example.org,+1-389-583-3953x7086,Chennai,Maharashtra,India,2022-12-02,Platinum,Inactive
CUST05192,Sharon,Rivera,dosborn@example.net,(271)697-8946,Mumbai,Rajasthan,India,2022-01-21,Platinum,Active
CUST05193,Katie,Martin,acraig@example.com,967-280-4074x12793,Hyderabad,Bihar,India,2022-06-26,Silver,Active
CUST05194,Michael,Payne,tammywarren@example.com,409.370.6001x2282,Jaipur,Tamil Nadu,India,2022-10-21,Gold,Inactive
CUST05195,Hannah,Davis,aliciajohnson@example.org,6016634179,Hyderabad,Maharashtra,India,2022-10-01,Gold,Active
CUST05196,Steven,Hale,harrismargaret@example.com,(673)783-1536x3652,Hyderabad,Karnataka,India,2022-08-13,Gold,Inactive
CUST05197,Jonathan,Simon,ujackson@example.com,+1-757-596-5295x421,Pune,West Bengal,India,2024-03-26,Gold,Inactive
CUST05198,Rachel,Kim,oconnorelizabeth@example.net,+1-298-444-7420x29175,Kolkata,Delhi,India,2023-04-05,Silver,Inactive
CUST05199,Paul,Jones,phouston@example.net,(633)748-8367x85111,Hyderabad,West Bengal,India,2024-06-14,Gold,Active
CUST05200,Wendy,Smith,lpeterson@example.net,330.982.5452,Patna,Uttar Pradesh,India,2023-01-23,Platinum,Active
