user_id,transaction_date,transaction_id,store_id,region,city,state,product_category,product_name,sale_amount,price,quantity,status,age,subscription,email,username,raw_timestamp
U039,2024-05-19,T00332,S003,South,Dallas,TX,Sports,Football,2250.4,1125.2,2,Delivered,35,Premium,user332@gmail.com,user332,2024-03-16 20:09:00
U096,2024-05-20,T00333,S003,West,Los Angeles,CA,Electronics,Mouse,3016.2,603.24,5,Delivered,31,Premium,user333@gmail.com,user333,2024-01-22 09:13:00
U097,2024-06-20,T00334,S005,East,New York,NY,Furniture,Desk,379.28,189.64,2,Pending,38,Premium,user334@gmail.com,user334,2024-05-25 01:54:00
U017,2024-05-28,T00335,S002,North,Minneapolis,MN,Electronics,Monitor,312.18,312.18,1,Delivered,27,Premium,user335@gmail.com,user335,2024-05-04 10:22:00
U073,2024-03-19,T00336,S005,East,Boston,MA,Clothing,T-Shirt,2796.57,932.19,3,,43,Basic,user336@gmail.com,user336,2024-06-26 18:09:00
U047,2024-06-13,T00337,S002,South,Dallas,TX,Electronics,Monitor,2365.56,1182.78,2,Cancelled,41,Basic,user337@gmail.com,user337,2024-04-21 08:53:00
U011,2024-01-28,T00338,S003,South,Houston,TX,Clothing,T-Shirt,2222.16,740.72,3,Delivered,35,Premium,user338@gmail.com,user338,2024-02-14 20:38:00
U052,2024-06-10,T00339,S005,North,Minneapolis,MN,Electronics,Laptop,1277.39,1277.39,1,Delivered,19,Basic,user339@gmail.com,user339,2024-01-08 18:37:00
U065,2024-05-30,T00340,S005,South,Miami,FL,Furniture,Desk,1401.96,350.49,4,Delivered,30,Basic,user340@gmail.com,user340,2024-03-15 04:29:00
U085,2024-02-10,T00341,S002,West,Seattle,WA,Furniture,Table,1138.75,227.75,5,Cancelled,41,Basic,user341@gmail.com,user341,2024-02-15 18:36:00
U027,2024-04-04,T00342,S005,North,Chicago,IL,Furniture,Sofa,226.06,113.03,2,Pending,30,Basic,user342@gmail.com,user342,2024-02-29 01:42:00
U095,2024-05-13,T00343,S003,South,Dallas,TX,Electronics,Monitor,1061.53,1061.53,1,Cancelled,35,Premium,user343@gmail.com,user343,2024-06-11 08:53:00
U029,2024-01-20,T00344,S005,South,Miami,FL,Clothing,T-Shirt,4934.7,986.94,5,Pending,29,Basic,user344@gmail.com,user344,2024-05-12 08:24:00
U066,2024-04-22,T00345,S003,South,Houston,TX,Sports,Football,6627.05,1325.41,5,Delivered,22,Premium,user345@gmail.com,user345,2024-02-12 07:04:00
U062,2024-04-16,T00346,S004,East,Boston,MA,Sports,Tennis Racket,998.44,998.44,1,Pending,24,Premium,user346@gmail.com,user346,2024-03-25 23:07:00
U006,2024-02-11,T00347,S005,South,Dallas,TX,Furniture,Chair,1737.52,868.76,2,Delivered,19,Premium,user347@gmail.com,user347,2024-02-04 20:32:00
U085,2024-06-12,T00348,S003,North,Chicago,IL,Sports,Cricket Bat,7272.4,1454.48,5,Delivered,24,Basic,user348@gmail.com,user348,2024-01-05 23:46:00
U066,2024-05-29,T00349,S003,South,Houston,TX,Furniture,Table,3636.96,909.24,4,Delivered,41,Basic,user349@gmail.com,user349,2024-02-16 19:42:00
U067,2024-02-03,T00350,S005,South,Miami,FL,Sports,Football,1159.5,579.75,2,Cancelled,31,Premium,user350@gmail.com,user350,2024-01-28 00:12:00
U062,2024-05-16,T00351,S002,West,Los Angeles,CA,Clothing,Jeans,388.85,77.77,5,Cancelled,35,Premium,user351@gmail.com,user351,2024-05-08 03:05:00
U099,2024-04-19,T00352,S004,South,Miami,FL,Clothing,T-Shirt,1052.51,,1,Pending,36,Premium,user352@gmail.com,user352,2024-02-28 15:50:00
U070,2024-01-22,T00353,S004,South,Dallas,TX,Books,SQL Guide,2733.86,1366.93,2,Pending,24,Premium,user353@gmail.com,user353,2024-03-13 19:56:00
U041,2024-06-16,T00354,S004,West,Seattle,WA,Sports,Football,153.25,30.65,5,Pending,21,Premium,user354@gmail.com,user354,2024-02-22 22:51:00
U036,2024-04-18,T00355,S004,South,Miami,FL,Sports,Cricket Bat,3856.11,1285.37,3,Delivered,31,Basic,user355@gmail.com,user355,2024-05-24 11:39:00
U091,2024-03-19,T00356,S004,East,Boston,MA,Sports,Tennis Racket,1582.36,395.59,4,Cancelled,22,Premium,user356@gmail.com,user356,2024-05-27 11:49:00
U088,2024-03-27,T00357,S001,East,Boston,MA,Furniture,Chair,1544.7,772.35,2,Delivered,30,Premium,user357@gmail.com,user357,2024-05-20 19:44:00
U078,2024-03-08,T00358,S001,West,Los Angeles,CA,Clothing,Jeans,601.8,150.45,4,Cancelled,30,Basic,user358@gmail.com,user358,2024-02-26 11:05:00
U085,2024-04-22,T00359,S005,North,Minneapolis,MN,Sports,Football,1935.26,967.63,2,Pending,24,Premium,user359@gmail.com,user359,2024-01-03 06:54:00
U100,2024-01-01,T00360,S004,East,Philadelphia,PA,Furniture,Chair,1122.3,374.1,3,Pending,39,Basic,user360@gmail.com,user360,2024-02-10 02:17:00
U072,2024-05-20,T00361,S005,South,Miami,FL,Furniture,Chair,1380.38,1380.38,1,Pending,29,Basic,user361@gmail.com,user361,2024-03-13 23:53:00
U014,2024-03-07,T00362,S005,East,Philadelphia,PA,Furniture,Sofa,3483.44,870.86,4,Delivered,34,Basic,user362@gmail.com,user362,2024-02-14 13:32:00
U049,2024-05-27,T00363,S005,North,Chicago,IL,Sports,Cricket Bat,6117.3,1223.46,5,Pending,42,Premium,user363@gmail.com,user363,2024-03-05 22:28:00
U029,2024-03-07,T00364,S002,North,Detroit,MI,Clothing,Jeans,733.32,733.32,1,Pending,31,Basic,user364@gmail.com,user364,2024-01-18 12:40:00
U023,2024-06-21,T00365,S004,West,Seattle,WA,Books,Python Book,472.95,157.65,3,Pending,29,Premium,user365@gmail.com,user365,2024-03-28 02:35:00
U026,2024-03-02,T00366,S002,North,Chicago,IL,Furniture,Sofa,735.18,367.59,2,Cancelled,29,Premium,user366@gmail.com,user366,2024-03-08 06:14:00
U080,2024-05-18,T00367,S003,West,Los Angeles,CA,Electronics,Keyboard,149.0,29.8,5,Pending,36,Basic,user367@gmail.com,user367,2024-01-11 15:23:00
U055,2024-05-27,T00368,S004,South,Dallas,TX,Sports,Cricket Bat,1394.8,348.7,4,Cancelled,19,Basic,,user368,2024-02-02 01:33:00
U002,2024-04-27,T00369,S002,South,Miami,FL,Furniture,Sofa,1053.4,1053.4,1,Pending,36,Premium,user369@gmail.com,user369,2024-03-21 22:00:00
U044,2024-03-01,T00370,S003,North,Detroit,MI,Sports,Cricket Bat,1663.74,831.87,2,Delivered,33,Basic,user370@gmail.com,user370,2024-03-09 15:39:00
U088,2024-02-16,T00371,S002,East,Boston,MA,Books,SQL Guide,1735.4,433.85,4,Delivered,41,Basic,user371@gmail.com,user371,2024-05-26 04:36:00
U054,2024-02-08,T00372,S004,East,Philadelphia,PA,Clothing,T-Shirt,471.7,235.85,2,Delivered,45,Basic,user372@gmail.com,user372,2024-05-01 00:11:00
U028,2024-01-26,T00373,S003,South,Houston,TX,Books,Spark Handbook,453.05,90.61,5,Pending,44,Premium,user373@gmail.com,user373,2024-06-25 05:03:00
U053,2024-05-22,T00374,S001,South,Miami,FL,Books,SQL Guide,1659.75,553.25,3,Pending,45,Premium,user374@gmail.com,user374,2024-03-06 11:01:00
U037,2024-04-24,T00375,S004,East,Boston,MA,Books,SQL Guide,3707.45,741.49,5,Cancelled,22,Premium,user375@gmail.com,user375,2024-01-21 12:39:00
U030,2024-01-19,T00376,S003,North,Detroit,MI,Sports,Tennis Racket,5105.48,1276.37,4,Pending,38,Basic,user376@gmail.com,user376,2024-01-21 05:21:00
U053,2024-04-02,T00377,S002,North,Minneapolis,MN,Clothing,T-Shirt,4703.36,1175.84,4,Delivered,45,Premium,user377@gmail.com,user377,2024-05-30 16:28:00
U061,2024-04-11,T00378,S005,East,Philadelphia,PA,Furniture,Desk,331.65,331.65,1,Delivered,18,Basic,user378@gmail.com,user378,2024-01-27 03:04:00
U095,2024-04-09,T00379,S003,West,Los Angeles,CA,Books,Spark Handbook,289.56,144.78,2,Pending,38,Premium,user379@gmail.com,user379,2024-03-20 07:15:00
U070,2024-03-24,T00380,S003,East,Philadelphia,PA,Furniture,Chair,1002.05,1002.05,1,Cancelled,32,Premium,user380@gmail.com,user380,2024-05-01 14:55:00
U045,2024-06-12,T00381,S004,East,Philadelphia,PA,Sports,Cricket Bat,3318.85,663.77,5,Cancelled,25,Premium,user381@gmail.com,user381,2024-06-12 17:19:00
U098,2024-01-03,T00382,S002,South,Houston,TX,Books,SQL Guide,751.38,250.46,3,Pending,27,Basic,user382@gmail.com,user382,2024-01-01 16:52:00
U001,2024-04-20,T00383,S005,West,Seattle,WA,Clothing,T-Shirt,100.56,33.52,3,Pending,24,Basic,user383@gmail.com,user383,2024-03-15 19:14:00
U081,2024-02-26,T00384,S002,South,Houston,TX,Furniture,Table,4984.28,1246.07,4,Cancelled,42,Basic,user384@gmail.com,user384,2024-03-08 02:27:00
U015,2024-01-18,T00385,S004,North,Minneapolis,MN,Sports,Cricket Bat,1192.96,298.24,4,Cancelled,32,Basic,user385@gmail.com,user385,2024-02-16 04:18:00
U037,2024-05-16,T00386,S003,South,Dallas,TX,Books,Python Book,186.92,93.46,2,Delivered,40,Basic,user386@gmail.com,user386,2024-01-06 05:06:00
U064,2024-03-28,T00387,S003,West,Los Angeles,CA,Electronics,Phone,750.5,750.5,1,Pending,40,Premium,user387@gmail.com,user387,2024-04-17 09:50:00
U025,2024-01-19,T00388,S003,North,Chicago,IL,Furniture,Chair,3503.91,1167.97,3,Pending,44,Premium,user388@gmail.com,user388,2024-05-19 15:11:00
U099,2024-01-09,T00389,S001,West,Seattle,WA,Furniture,Sofa,1543.2,385.8,4,Cancelled,39,Premium,user389@gmail.com,user389,2024-02-20 14:47:00
U033,2024-01-11,T00390,S004,South,Houston,TX,Books,SQL Guide,1902.32,951.16,2,Cancelled,27,Premium,user390@gmail.com,user390,2024-05-20 16:07:00
U036,2024-03-24,T00391,S005,North,Chicago,IL,Furniture,Chair,1913.42,956.71,2,Delivered,30,Premium,user391@gmail.com,user391,2024-01-04 05:50:00
U021,2024-02-09,T00392,S004,West,Los Angeles,CA,Sports,Tennis Racket,4155.36,1038.84,4,Delivered,39,Basic,user392@gmail.com,user392,2024-04-05 02:15:00
U041,2024-01-28,T00393,S005,West,Los Angeles,CA,Books,Spark Handbook,2115.94,1057.97,2,Cancelled,42,Basic,user393@gmail.com,user393,2024-02-02 15:14:00
U091,2024-02-04,T00394,S004,South,Miami,FL,Furniture,Chair,2200.36,550.09,4,Cancelled,27,Basic,user394@gmail.com,user394,2024-03-05 01:31:00
U009,2024-03-11,T00395,S005,East,Philadelphia,PA,Furniture,Desk,3311.88,1103.96,3,Delivered,32,Basic,user395@gmail.com,user395,2024-06-02 17:10:00
U003,2024-05-09,T00396,S005,North,Minneapolis,MN,Books,SQL Guide,1168.36,1168.36,1,Pending,42,Premium,user396@gmail.com,user396,2024-04-07 23:11:00
U079,2024-06-23,T00397,S003,North,Minneapolis,MN,Electronics,Mouse,1204.04,301.01,4,Pending,31,Basic,user397@gmail.com,user397,2024-05-07 17:09:00
U014,2024-02-03,T00398,S004,West,Los Angeles,CA,Sports,Tennis Racket,84.79,84.79,1,Delivered,21,Premium,user398@gmail.com,user398,2024-02-15 01:12:00
U078,2024-03-06,T00399,S001,South,Miami,FL,Clothing,Jeans,5289.7,1057.94,5,Delivered,24,Basic,user399@gmail.com,user399,2024-01-13 11:14:00
U079,2024-04-16,T00400,S003,West,San Francisco,CA,Electronics,Monitor,5601.75,1120.35,5,Cancelled,19,Premium,user400@gmail.com,user400,2024-04-04 22:03:00
U068,2024-05-16,T00401,S002,North,Chicago,IL,Furniture,Chair,1093.25,1093.25,1,Cancelled,38,Premium,user401@gmail.com,user401,2024-04-08 06:12:00
U014,2024-06-28,T00402,S002,South,Miami,FL,Electronics,Mouse,3054.75,1018.25,3,Delivered,35,Basic,user402@gmail.com,user402,2024-06-19 13:56:00
U098,2024-05-20,T00403,S004,North,Minneapolis,MN,Furniture,Sofa,4067.04,1355.68,3,Cancelled,28,Premium,user403@gmail.com,user403,2024-03-24 11:26:00
U093,2024-04-25,T00404,S001,East,Boston,MA,Sports,Tennis Racket,1658.43,552.81,3,Pending,37,Premium,,user404,2024-04-24 12:00:00
U036,2024-03-21,T00405,S005,East,Boston,MA,Electronics,Monitor,675.88,337.94,2,Cancelled,35,Premium,user405@gmail.com,user405,2024-01-06 22:52:00
U033,2024-04-03,T00406,S003,West,Los Angeles,CA,Clothing,T-Shirt,449.68,224.84,2,Delivered,36,Basic,user406@gmail.com,user406,2024-05-29 07:14:00
U013,2024-06-25,T00407,S005,East,Philadelphia,PA,Electronics,Monitor,1103.6,275.9,4,Cancelled,27,Premium,user407@gmail.com,user407,2024-06-28 18:52:00
U099,2024-04-21,T00408,S002,South,Dallas,TX,Electronics,Monitor,3966.27,1322.09,3,Cancelled,38,Premium,user408@gmail.com,user408,2024-04-16 03:55:00
U090,2024-05-24,T00409,S002,South,Dallas,TX,Books,Spark Handbook,492.59,492.59,1,Delivered,19,Basic,user409@gmail.com,user409,2024-02-08 10:32:00
U044,2024-03-15,T00410,S001,South,Miami,FL,Sports,Tennis Racket,348.69,348.69,1,Pending,36,Premium,user410@gmail.com,user410,2024-04-10 04:08:00
U072,2024-06-27,T00411,S002,South,Houston,TX,Electronics,Keyboard,3315.25,663.05,5,Pending,30,Premium,user411@gmail.com,user411,2024-02-03 04:30:00
U053,2024-05-27,T00412,S004,East,New York,NY,Electronics,Monitor,1994.6,498.65,4,Pending,29,Premium,user412@gmail.com,user412,2024-01-23 03:42:00
U057,2024-02-13,T00413,S005,North,Detroit,MI,Sports,Tennis Racket,1159.13,1159.13,1,Delivered,32,Premium,user413@gmail.com,user413,2024-03-30 19:52:00
U019,2024-01-14,T00414,S003,East,New York,NY,Books,Python Book,186.31,186.31,1,Delivered,28,Premium,user414@gmail.com,user414,2024-03-03 19:59:00
U067,2024-05-17,T00415,S003,North,Detroit,MI,Clothing,Jacket,987.99,329.33,3,Cancelled,33,Premium,user415@gmail.com,user415,2024-02-24 06:34:00
U090,2024-02-13,T00416,S005,West,San Francisco,CA,Sports,Tennis Racket,421.75,84.35,5,Pending,19,Basic,user416@gmail.com,user416,2024-01-16 09:12:00
U038,2024-06-17,T00417,S004,West,Los Angeles,CA,Clothing,Jeans,3003.63,1001.21,3,Delivered,30,Premium,,user417,2024-04-02 03:01:00
U092,2024-05-08,T00418,S001,North,Detroit,MI,Sports,Tennis Racket,295.9,295.9,1,Delivered,25,Basic,user418@gmail.com,user418,2024-04-27 17:59:00
U039,2024-06-24,T00419,S002,North,Detroit,MI,Clothing,Jeans,94.38,47.19,2,Cancelled,26,Premium,user419@gmail.com,user419,2024-03-31 11:40:00
U012,2024-03-28,T00420,S004,North,Detroit,MI,Electronics,Mouse,1061.58,353.86,3,Cancelled,39,Premium,user420@gmail.com,user420,2024-04-10 21:08:00
U017,2024-06-03,T00421,S002,South,Dallas,TX,Sports,Football,5825.6,1456.4,4,Cancelled,22,Premium,user421@gmail.com,user421,2024-03-25 14:34:00
U021,2024-02-07,T00422,S003,East,Boston,MA,Sports,Football,5974.44,,4,Delivered,35,Premium,user422@gmail.com,user422,2024-06-16 18:58:00
U096,2024-04-15,T00423,S003,East,Boston,MA,Furniture,Chair,3967.8,1322.6,3,Delivered,42,Premium,user423@gmail.com,user423,2024-04-15 09:28:00
U077,2024-06-04,T00424,S002,West,Los Angeles,CA,Furniture,Chair,4665.4,933.08,5,Delivered,39,Premium,user424@gmail.com,user424,2024-05-25 19:14:00
U050,2024-04-30,T00425,S004,North,Chicago,IL,Clothing,Jacket,6361.4,1272.28,5,Pending,22,Premium,user425@gmail.com,user425,2024-06-15 11:11:00
U026,2024-04-15,T00426,S002,East,New York,NY,Electronics,Keyboard,1389.64,1389.64,1,Delivered,23,Basic,user426@gmail.com,user426,2024-02-26 23:42:00
U049,2024-01-11,T00427,S003,South,Miami,FL,Books,SQL Guide,1305.56,652.78,2,Pending,37,Premium,user427@gmail.com,user427,2024-06-04 23:52:00
U067,2024-04-11,T00428,S001,West,San Francisco,CA,Clothing,Jacket,1575.36,787.68,2,,27,Basic,user428@gmail.com,user428,2024-01-11 17:24:00
U019,2024-06-05,T00429,S004,South,Houston,TX,Books,SQL Guide,1290.48,,2,Cancelled,32,Premium,user429@gmail.com,user429,2024-01-14 22:33:00
U023,2024-04-15,T00430,S004,West,Los Angeles,CA,Sports,Tennis Racket,1101.25,220.25,5,Cancelled,40,Premium,user430@gmail.com,user430,2024-03-23 14:01:00
U058,2024-02-01,T00431,S003,South,Dallas,TX,Books,SQL Guide,2166.38,1083.19,2,Delivered,34,Basic,user431@gmail.com,user431,2024-01-24 03:45:00
U020,2024-03-26,T00432,S002,East,Boston,MA,Sports,Cricket Bat,1157.03,1157.03,1,Delivered,23,Premium,user432@gmail.com,user432,2024-05-24 21:55:00
U001,2024-02-16,T00433,S005,South,Houston,TX,Books,Spark Handbook,1789.6,447.4,4,Pending,18,Basic,user433@gmail.com,user433,2024-01-31 04:12:00
U061,2024-03-01,T00434,S004,South,Houston,TX,Sports,Football,6632.0,1326.4,5,Pending,32,Premium,user434@gmail.com,user434,2024-02-25 18:42:00
U008,2024-02-23,T00435,S003,West,Los Angeles,CA,Sports,Cricket Bat,4751.9,950.38,5,Delivered,22,Premium,user435@gmail.com,user435,2024-01-13 05:09:00
U079,2024-02-15,T00436,S005,North,Detroit,MI,Electronics,Laptop,637.1,637.1,1,Cancelled,43,Premium,,user436,2024-02-11 21:18:00
U049,2024-03-17,T00437,S001,South,Miami,FL,Sports,Cricket Bat,157.83,157.83,1,Pending,44,Premium,user437@gmail.com,user437,2024-03-23 11:57:00
U027,2024-04-15,T00438,S005,North,Detroit,MI,Furniture,Chair,1521.69,507.23,3,Delivered,21,Premium,user438@gmail.com,user438,2024-05-14 06:44:00
U080,2024-03-22,T00439,S003,South,Miami,FL,Sports,Tennis Racket,1956.12,652.04,3,,37,Basic,user439@gmail.com,user439,2024-03-07 16:36:00
U081,2024-01-01,T00440,S001,South,Houston,TX,Furniture,Table,4407.9,1469.3,3,Cancelled,45,Premium,user440@gmail.com,user440,2024-01-31 00:29:00
U026,2024-06-12,T00441,S003,South,Houston,TX,Electronics,Monitor,2548.23,849.41,3,Pending,43,Premium,user441@gmail.com,user441,2024-02-24 00:40:00
U051,2024-01-30,T00442,S005,North,Detroit,MI,Sports,Tennis Racket,3465.63,1155.21,3,Cancelled,18,Premium,user442@gmail.com,user442,2024-06-24 10:21:00
U020,2024-01-10,T00443,S004,East,Boston,MA,Books,Spark Handbook,5503.68,1375.92,4,Cancelled,28,Basic,user443@gmail.com,user443,2024-06-14 04:30:00
U003,2024-06-22,T00444,S002,South,Miami,FL,Electronics,Mouse,2568.36,856.12,3,Cancelled,39,Basic,user444@gmail.com,user444,2024-03-21 17:34:00
U022,2024-04-06,T00445,S005,North,Chicago,IL,Furniture,Desk,521.95,521.95,1,,30,Premium,user445@gmail.com,user445,2024-06-09 17:53:00
U058,2024-01-23,T00446,S003,West,San Francisco,CA,Books,Spark Handbook,421.82,421.82,1,Delivered,34,Basic,user446@gmail.com,user446,2024-05-07 07:23:00
U062,2024-04-23,T00447,S005,East,New York,NY,Books,Python Book,2743.52,1371.76,2,Delivered,24,Basic,user447@gmail.com,user447,2024-05-09 00:51:00
U027,2024-01-26,T00448,S001,South,Miami,FL,Sports,Cricket Bat,696.24,232.08,3,Pending,30,Premium,user448@gmail.com,user448,2024-05-12 21:08:00
U085,2024-01-12,T00449,S003,West,San Francisco,CA,Electronics,Mouse,513.27,513.27,1,Delivered,36,Basic,user449@gmail.com,user449,2024-01-27 16:49:00
U035,2024-03-22,T00450,S002,East,Boston,MA,Furniture,Table,1288.32,429.44,3,Delivered,26,Premium,user450@gmail.com,user450,2024-04-22 21:07:00
U019,2024-03-30,T00451,S003,West,Seattle,WA,Sports,Tennis Racket,325.73,325.73,1,Cancelled,25,Premium,user451@gmail.com,user451,2024-05-20 10:17:00
U087,2024-02-03,T00452,S001,West,San Francisco,CA,Sports,Cricket Bat,3383.0,676.6,5,Delivered,30,Premium,user452@gmail.com,user452,2024-01-08 15:57:00
U079,2024-06-10,T00453,S003,West,San Francisco,CA,Clothing,Jacket,6695.45,1339.09,5,Pending,28,Premium,user453@gmail.com,user453,2024-06-25 22:28:00
U040,2024-06-27,T00454,S004,West,San Francisco,CA,Sports,Football,1223.02,1223.02,1,Pending,25,Premium,user454@gmail.com,user454,2024-04-29 03:29:00
U063,2024-06-19,T00455,S001,East,Philadelphia,PA,Books,SQL Guide,1165.44,291.36,4,Delivered,33,Premium,user455@gmail.com,user455,2024-03-25 10:29:00
U014,2024-06-03,T00456,S004,North,Detroit,MI,Clothing,Jacket,3469.65,1156.55,3,Cancelled,43,Premium,user456@gmail.com,user456,2024-05-27 04:32:00
U032,2024-05-31,T00457,S005,North,Minneapolis,MN,Electronics,Monitor,3511.2,702.24,5,Delivered,33,Basic,user457@gmail.com,user457,2024-04-15 07:39:00
U023,2024-03-28,T00458,S001,West,San Francisco,CA,Furniture,Sofa,3437.88,859.47,4,Cancelled,40,Basic,user458@gmail.com,user458,2024-05-19 22:15:00
U009,2024-04-23,T00459,S005,West,Seattle,WA,Sports,Cricket Bat,2524.59,841.53,3,Delivered,39,Basic,user459@gmail.com,user459,2024-02-15 09:25:00
U019,2024-05-28,T00460,S002,North,Detroit,MI,Electronics,Laptop,2458.42,1229.21,2,Pending,35,Basic,user460@gmail.com,user460,2024-06-11 00:48:00
U087,2024-03-22,T00461,S003,South,Miami,FL,Sports,Cricket Bat,648.76,324.38,2,Pending,40,Basic,user461@gmail.com,user461,2024-03-17 18:50:00
U071,2024-02-02,T00462,S001,West,Seattle,WA,Electronics,Mouse,3091.05,618.21,5,Delivered,40,Basic,user462@gmail.com,user462,2024-03-16 01:23:00
U049,2024-04-10,T00463,S004,West,San Francisco,CA,Electronics,Phone,4237.16,1059.29,4,Pending,31,Premium,user463@gmail.com,user463,2024-06-09 10:45:00
U086,2024-04-02,T00464,S002,East,Boston,MA,Furniture,Table,2946.0,589.2,5,Delivered,18,Premium,,user464,2024-04-16 04:18:00
U054,2024-02-04,T00465,S004,West,Los Angeles,CA,Clothing,Jeans,5851.84,1462.96,4,Cancelled,37,Basic,user465@gmail.com,user465,2024-01-22 04:41:00
U055,2024-04-08,T00466,S005,East,Boston,MA,Sports,Cricket Bat,6168.55,1233.71,5,Delivered,36,Basic,user466@gmail.com,,2024-03-31 07:11:00
U073,2024-05-27,T00467,S004,East,Philadelphia,PA,Sports,Cricket Bat,5565.28,1391.32,4,Cancelled,29,Premium,user467@gmail.com,user467,2024-04-03 01:02:00
U067,2024-03-12,T00468,S005,South,Miami,FL,Electronics,Phone,7378.5,1475.7,5,Delivered,25,Basic,user468@gmail.com,user468,2024-04-29 16:05:00
U059,2024-03-28,T00469,S005,West,Seattle,WA,Sports,Tennis Racket,2781.9,927.3,3,Pending,36,Basic,user469@gmail.com,user469,2024-05-16 00:30:00
U073,2024-06-01,T00470,S003,South,Houston,TX,Books,SQL Guide,144.56,,2,Delivered,38,Basic,user470@gmail.com,user470,2024-03-18 23:50:00
U010,2024-05-04,T00471,S003,East,Philadelphia,PA,Electronics,Monitor,302.0,60.4,5,Pending,22,Basic,user471@gmail.com,,2024-01-22 04:32:00
U048,2024-05-31,T00472,S002,North,Detroit,MI,Electronics,Laptop,1392.15,278.43,5,Pending,43,Premium,user472@gmail.com,user472,2024-02-08 21:28:00
U064,2024-02-07,T00473,S004,South,Dallas,TX,Sports,Football,4429.29,1476.43,3,Pending,25,Basic,user473@gmail.com,user473,2024-06-01 04:53:00
U060,2024-03-08,T00474,S004,East,New York,NY,Sports,Tennis Racket,301.2,,3,Pending,27,Basic,user474@gmail.com,user474,2024-01-30 01:10:00
U058,2024-04-21,T00475,S004,East,Boston,MA,Clothing,T-Shirt,704.46,234.82,3,Cancelled,28,Premium,user475@gmail.com,,2024-01-04 09:59:00
U013,2024-03-10,T00476,S003,West,Seattle,WA,Books,SQL Guide,6893.5,1378.7,5,Cancelled,36,Basic,user476@gmail.com,user476,2024-03-26 08:17:00
U002,2024-06-25,T00477,S001,South,Miami,FL,Furniture,Table,2596.8,,5,Delivered,18,Basic,user477@gmail.com,user477,2024-02-16 10:35:00
U004,2024-03-13,T00478,S005,West,Seattle,WA,Electronics,Keyboard,1034.22,344.74,3,Delivered,19,Premium,user478@gmail.com,user478,2024-03-05 06:02:00
U024,2024-06-17,T00479,S001,West,Seattle,WA,Electronics,Laptop,1061.3,212.26,5,Cancelled,23,Basic,user479@gmail.com,user479,2024-06-14 18:51:00
U021,2024-06-26,T00480,S001,North,Detroit,MI,Electronics,Keyboard,3475.95,1158.65,3,Pending,42,Premium,user480@gmail.com,user480,2024-06-19 10:16:00
U063,2024-03-08,T00481,S002,South,Houston,TX,Books,Python Book,4302.9,1434.3,3,Cancelled,30,Premium,user481@gmail.com,user481,2024-02-15 14:04:00
U014,2024-01-28,T00482,S001,South,Dallas,TX,Furniture,Sofa,1857.34,928.67,2,,20,Basic,user482@gmail.com,user482,2024-04-23 22:16:00
U090,2024-06-19,T00483,S003,South,Dallas,TX,Clothing,Jacket,1400.68,1400.68,1,Pending,36,Premium,user483@gmail.com,user483,2024-04-09 08:09:00
U100,2024-01-01,T00484,S004,South,Houston,TX,Clothing,T-Shirt,819.39,819.39,1,Delivered,36,Basic,user484@gmail.com,user484,2024-04-08 22:52:00
U044,2024-06-14,T00485,S001,North,Minneapolis,MN,Books,SQL Guide,955.76,,1,Pending,42,Basic,user485@gmail.com,user485,2024-01-24 11:34:00
U014,2024-03-17,T00486,S003,East,New York,NY,Sports,Football,3991.56,997.89,4,Pending,20,Basic,user486@gmail.com,user486,2024-06-27 12:57:00
U009,2024-05-31,T00487,S005,East,New York,NY,Electronics,Phone,1085.21,1085.21,1,Cancelled,27,Basic,user487@gmail.com,user487,2024-03-02 15:24:00
U084,2024-01-11,T00488,S005,South,Dallas,TX,Electronics,Monitor,519.82,519.82,1,Pending,39,Premium,user488@gmail.com,user488,2024-04-13 03:13:00
U090,2024-04-30,T00489,S002,East,New York,NY,Electronics,Phone,3950.68,987.67,4,Delivered,23,Premium,user489@gmail.com,user489,2024-06-07 01:15:00
U077,2024-01-17,T00490,S005,North,Chicago,IL,Clothing,Jeans,2512.64,1256.32,2,Delivered,20,Premium,user490@gmail.com,user490,2024-01-28 03:31:00
U028,2024-05-27,T00491,S001,South,Houston,TX,Clothing,T-Shirt,1464.26,1464.26,1,Cancelled,23,Basic,,user491,2024-05-19 04:20:00
U032,2024-04-04,T00492,S005,West,Los Angeles,CA,Books,Python Book,1074.88,268.72,4,Delivered,22,Premium,user492@gmail.com,,2024-05-21 05:28:00
U076,2024-02-15,T00493,S003,South,Dallas,TX,Electronics,Keyboard,29.4,29.4,1,Pending,40,Basic,user493@gmail.com,user493,2024-01-23 22:41:00
U005,2024-03-02,T00494,S005,East,New York,NY,Furniture,Desk,3433.1,686.62,5,Delivered,40,Basic,user494@gmail.com,user494,2024-02-14 19:44:00
U013,2024-03-01,T00495,S005,West,Seattle,WA,Books,SQL Guide,107.04,26.76,4,Pending,45,Premium,user495@gmail.com,user495,2024-02-19 03:33:00
U023,2024-02-08,T00496,S002,South,Miami,FL,Furniture,Desk,306.7,306.7,1,Cancelled,19,Premium,user496@gmail.com,user496,2024-06-24 15:31:00
U007,2024-04-26,T00497,S005,North,Detroit,MI,Furniture,Sofa,1544.28,514.76,3,Delivered,23,Premium,user497@gmail.com,user497,2024-01-12 03:47:00
